id,title,skills,median_salary,growth_pct,education,sector,abilities,knowledge,work_activities,interests,job_zone
39-3021.00,Motion Picture Projectionists,"Operations Monitoring, Reading Comprehension, Active Listening, Speaking, Operation and Control, Critical Thinking, Monitoring",38180,-3.7,bachelor,39,"Far Vision, Near Vision, Oral Comprehension, Oral Expression, Problem Sensitivity, Control Precision, Written Comprehension","Computers and Electronics, Customer and Personal Service, Mechanical, English Language, Administration and Management, Communications and Media, Public Safety and Security","Working with Computers, Communicating with Supervisors, Peers, or Subordinates, Inspecting Equipment, Structures, or Materials, Getting Information, Controlling Machines and Processes, Monitoring Processes, Materials, or Surroundings, Making Decisions and Solving Problems","Realistic, Conventional, Artistic, Enterprising, Social, Investigative",2
51-6042.00,Shoe Machine Operators and Tenders,"Operations Monitoring, Reading Comprehension, Active Listening, Critical Thinking, Operation and Control, Quality Control Analysis, Speaking",38160,-3.7,bachelor,51,"Arm-Hand Steadiness, Control Precision, Near Vision, Manual Dexterity, Oral Comprehension, Finger Dexterity, Oral Expression","Production and Processing, Mechanical, Education and Training, English Language, Design, Public Safety and Security, Mathematics","Controlling Machines and Processes, Identifying Objects, Actions, and Events, Inspecting Equipment, Structures, or Materials, Performing General Physical Activities, Getting Information, Handling and Moving Objects, Estimating the Quantifiable Characteristics of Products, Events, or Information","Realistic, Conventional, Investigative, Enterprising, Social, Artistic",2
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service","Reading Comprehension, Speaking, Critical Thinking, Monitoring, Time Management, Active Listening, Writing",38150,-6.6,bachelor,43,"Near Vision, Oral Comprehension, Written Comprehension, Information Ordering, Category Flexibility, Manual Dexterity, Finger Dexterity","Customer and Personal Service, English Language, Mathematics, Law and Government, Education and Training, Administrative, Administration and Management","Performing General Physical Activities, Handling and Moving Objects, Communicating with Supervisors, Peers, or Subordinates, Getting Information, Controlling Machines and Processes, Identifying Objects, Actions, and Events, Inspecting Equipment, Structures, or Materials","Conventional, Realistic, Enterprising, Social, Investigative, Artistic",2
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Speaking, Coordination, Active Listening, Critical Thinking, Monitoring, Time Management, Social Perceptiveness",38140,2.3,bachelor,47,"Arm-Hand Steadiness, Manual Dexterity, Static Strength, Trunk Strength, Extent Flexibility, Gross Body Equilibrium, Multilimb Coordination","Building and Construction, English Language, Administration and Management, Public Safety and Security, Mathematics, Customer and Personal Service, Design","Communicating with Supervisors, Peers, or Subordinates, Performing General Physical Activities, Handling and Moving Objects, Inspecting Equipment, Structures, or Materials, Getting Information, Making Decisions and Solving Problems, Evaluating Information to Determine Compliance with Standards","Realistic, Conventional, Social, Artistic, Enterprising, Investigative",1
37-3011.00,Landscaping and Groundskeeping Workers,"Operation and Control, Speaking, Critical Thinking, Active Listening, Coordination, Operations Monitoring, Time Management",38090,3.6,bachelor,37,"Multilimb Coordination, Manual Dexterity, Trunk Strength, Arm-Hand Steadiness, Control Precision, Static Strength, Extent Flexibility","English Language, Customer and Personal Service, Chemistry, Mechanical, Public Safety and Security, Administration and Management, Biology","Handling and Moving Objects, Controlling Machines and Processes, Establishing and Maintaining Interpersonal Relationships, Performing General Physical Activities, Getting Information, Updating and Using Relevant Knowledge, Inspecting Equipment, Structures, or Materials","Realistic, Conventional, Artistic, Enterprising, Investigative, Social",1
41-9011.00,Demonstrators and Product Promoters,"Active Listening, Speaking, Persuasion, Reading Comprehension, Service Orientation, Writing, Critical Thinking",37960,-0.1,bachelor,41,"Oral Comprehension, Oral Expression, Speech Clarity, Speech Recognition, Deductive Reasoning, Near Vision, Written Comprehension","Customer and Personal Service, Sales and Marketing, English Language, Food Production, Public Safety and Security, Psychology, Administrative","Performing for or Working Directly with the Public, Selling or Influencing Others, Establishing and Maintaining Interpersonal Relationships, Communicating with People Outside the Organization, Communicating with Supervisors, Peers, or Subordinates, Getting Information, Judging the Qualities of Objects, Services, or People","Enterprising, Conventional, Realistic, Artistic, Social, Investigative",2
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders","Operations Monitoring, Operation and Control, Monitoring, Quality Control Analysis, Active Listening, Speaking, Coordination",37940,-11.7,bachelor,51,"Arm-Hand Steadiness, Information Ordering, Manual Dexterity, Problem Sensitivity, Selective Attention, Finger Dexterity, Control Precision","Production and Processing, Mathematics, Mechanical, English Language, Design, Education and Training, Administration and Management","Monitoring Processes, Materials, or Surroundings, Getting Information, Controlling Machines and Processes, Identifying Objects, Actions, and Events, Inspecting Equipment, Structures, or Materials, Communicating with Supervisors, Peers, or Subordinates, Handling and Moving Objects","Realistic, Conventional, Enterprising, Investigative, Artistic, Social",2
31-1132.00,Orderlies,"Social Perceptiveness, Service Orientation, Active Listening, Speaking, Coordination, Critical Thinking, Writing",37700,3.3,bachelor,31,"Oral Comprehension, Trunk Strength, Oral Expression, Problem Sensitivity, Static Strength, Speech Recognition, Near Vision","Customer and Personal Service, Public Safety and Security, English Language, Transportation, Education and Training, Psychology, Telecommunications","Assisting and Caring for Others, Performing General Physical Activities, Handling and Moving Objects, Inspecting Equipment, Structures, or Materials, Getting Information, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Social, Investigative, Enterprising, Artistic",2
33-9091.00,Crossing Guards and Flaggers,"Speaking, Social Perceptiveness, Active Listening, Monitoring, Critical Thinking, Coordination, Service Orientation",37700,3.6,bachelor,33,"Oral Comprehension, Oral Expression, Problem Sensitivity, Selective Attention, Far Vision, Speech Clarity, Deductive Reasoning","Public Safety and Security, Customer and Personal Service, English Language, Law and Government, Psychology, Education and Training, Personnel and Human Resources","Getting Information, Assisting and Caring for Others, Performing for or Working Directly with the Public, Performing General Physical Activities, Communicating with Supervisors, Peers, or Subordinates, Monitoring Processes, Materials, or Surroundings, Resolving Conflicts and Negotiating with Others","Realistic, Conventional, Social, Enterprising, Investigative, Artistic",2
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers","Active Listening, Speaking, Critical Thinking, Monitoring, Judgment and Decision Making, Social Perceptiveness, Coordination",37700,5.5,bachelor,51,"Arm-Hand Steadiness, Control Precision, Near Vision, Oral Expression, Selective Attention, Manual Dexterity, Trunk Strength","Production and Processing, Food Production, Public Safety and Security, Mathematics, Administration and Management, Mechanical, Personnel and Human Resources","Getting Information, Identifying Objects, Actions, and Events, Handling and Moving Objects, Inspecting Equipment, Structures, or Materials, Processing Information, Communicating with Supervisors, Peers, or Subordinates, Making Decisions and Solving Problems","Realistic, Conventional, Investigative, Enterprising, Social, Artistic",1
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","Operations Monitoring, Operation and Control, Speaking, Quality Control Analysis, Active Listening, Critical Thinking, Monitoring",37660,-9.0,bachelor,51,"Arm-Hand Steadiness, Control Precision, Manual Dexterity, Finger Dexterity, Reaction Time, Multilimb Coordination, Trunk Strength","Production and Processing, Administration and Management, Mechanical, Public Safety and Security, Personnel and Human Resources, Customer and Personal Service, English Language","Getting Information, Handling and Moving Objects, Communicating with Supervisors, Peers, or Subordinates, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events, Estimating the Quantifiable Characteristics of Products, Events, or Information, Controlling Machines and Processes","Realistic, Conventional, Enterprising, Investigative, Artistic, Social",2
53-6061.00,Passenger Attendants,"Service Orientation, Active Listening, Speaking, Social Perceptiveness, Monitoring, Reading Comprehension, Coordination",37560,4.7,bachelor,53,"Oral Comprehension, Oral Expression, Speech Recognition, Speech Clarity, Problem Sensitivity, Deductive Reasoning, Written Comprehension","Transportation, English Language, Customer and Personal Service, Public Safety and Security, Psychology, Administration and Management, Telecommunications","Getting Information, Establishing and Maintaining Interpersonal Relationships, Assisting and Caring for Others, Resolving Conflicts and Negotiating with Others, Communicating with Supervisors, Peers, or Subordinates, Identifying Objects, Actions, and Events, Making Decisions and Solving Problems","Conventional, Social, Realistic, Enterprising, Investigative, Artistic",2
